Amount,Merchant,Category,CardType,Location,Time,FraudFlag,HighAmountFlag,IsNightTransaction,MerchantRisk,CardRisk
30008,ShopX,Groceries,Visa,Kano,08:00,0,0,0,0,0
32790,ShopX,Luxury,Mastercard,Lagos,03:30,0,0,1,0,0
31757,PharmaCare,Healthcare,Visa,Lagos,12:30,0,0,0,0,0
12318,ElectroMart,Electronics,Mastercard,Kano,13:30,0,0,0,0,0
39827,ShopY,Luxury,Mastercard,Lagos,02:30,0,0,1,0,0
924445,PharmaCare,Electronics,Mastercard,Ibadan,15:30,1,1,0,0,1
15661,PharmaCare,Groceries,Visa,PortHarcourt,21:00,0,0,0,0,0
9246,ElectroMart,Groceries,Mastercard,Kano,12:30,0,0,0,0,0
47249,ShopX,Luxury,Visa,Enugu,00:30,0,0,1,0,0
188397,ShopX,Electronics,Visa,Kano,00:30,0,0,1,0,0
187235,OnlineMall,Groceries,Mastercard,Enugu,15:30,0,0,0,1,0
20162,ElectroMart,Electronics,Visa,Abuja,20:00,0,0,0,0,0
46801,ShopX,Healthcare,Visa,PortHarcourt,11:30,0,0,0,0,0
42580,ElectroMart,Electronics,Mastercard,Abuja,12:00,0,0,0,0,0
29069,OnlineMall,Electronics,VirtualCard,PortHarcourt,16:00,0,0,0,1,1
22731,ElectroMart,Luxury,Visa,Kano,15:00,0,0,0,0,0
16695,ShopX,Gaming,Mastercard,Enugu,01:00,0,0,1,0,0
1605,LuxuryStore,Luxury,Visa,Abuja,05:00,0,0,1,1,0
2273,ShopY,Groceries,VirtualCard,Enugu,00:00,0,0,1,0,1
68318,OnlineMall,Groceries,VirtualCard,Kano,15:30,0,0,0,1,1
29673,PharmaCare,Healthcare,Mastercard,Kano,18:00,0,0,0,0,0
39077,ElectroMart,Groceries,VirtualCard,PortHarcourt,14:00,0,0,0,0,1
21664,ShopX,Electronics,Mastercard,Ibadan,19:00,0,0,0,0,0
14304,ShopY,Luxury,Visa,Lagos,11:30,0,0,0,0,0
185325,ShopX,Luxury,VirtualCard,Lagos,12:00,0,0,0,0,1
352344,OnlineMall,Electronics,Mastercard,Abuja,06:30,1,1,0,1,1
732635,ElectroMart,Luxury,Mastercard,Enugu,10:00,1,1,0,1,1
154613,ShopX,Travel,Visa,PortHarcourt,08:00,0,0,0,0,0
34856,LuxuryStore,Luxury,Visa,Enugu,08:00,0,0,0,1,0
85326,LuxuryStore,Gaming,Visa,Abuja,04:00,0,0,1,1,0
37292,OnlineMall,Luxury,Visa,PortHarcourt,11:30,0,0,0,1,0
11124,ElectroMart,Travel,Visa,Ibadan,19:00,0,0,0,0,0
16314,ShopX,Electronics,Mastercard,PortHarcourt,15:00,0,0,0,0,0
93636,ElectroMart,Groceries,Visa,PortHarcourt,06:30,0,0,0,0,0
38479,PharmaCare,Luxury,VirtualCard,Kano,02:30,0,0,1,0,1
35647,LuxuryStore,Travel,Mastercard,Kano,13:00,0,0,0,1,0
47274,PharmaCare,Luxury,Mastercard,Lagos,20:00,0,0,0,0,0
49995,OnlineMall,Healthcare,Visa,Abuja,02:30,0,0,1,1,0
23151,ElectroMart,Electronics,Visa,Enugu,22:30,0,0,1,0,0
38762,ShopY,Luxury,Visa,PortHarcourt,04:30,0,0,1,0,0
4580,ElectroMart,Luxury,Visa,Lagos,04:00,0,0,1,0,0
1628,ShopX,Travel,Visa,Lagos,04:00,0,0,1,0,0
12059,ShopX,Luxury,Visa,Ibadan,03:00,0,0,1,0,0
32868,OnlineMall,Electronics,Mastercard,Abuja,08:30,0,0,0,1,0
14440,ShopY,Groceries,Visa,Abuja,13:30,0,0,0,0,0
44663,ShopY,Electronics,Visa,Abuja,08:00,0,0,0,0,0
4958,LuxuryStore,Gaming,VirtualCard,Ibadan,23:30,0,0,1,1,1
20825,LuxuryStore,Luxury,Visa,Lagos,21:30,0,0,0,1,0
14505,ElectroMart,Travel,Visa,Lagos,16:30,0,0,0,0,0
48219,ShopY,Travel,Visa,Abuja,03:30,0,0,1,0,0
185205,ElectroMart,Travel,Visa,Lagos,17:30,1,0,0,1,0
178448,ShopY,Healthcare,Visa,Kano,17:30,0,0,0,0,0
13149,LuxuryStore,Gaming,Mastercard,Kano,20:30,0,0,0,1,0
10328,PharmaCare,Luxury,Mastercard,Abuja,23:00,0,0,1,0,0
11102,ShopX,Gaming,Mastercard,Abuja,08:00,0,0,0,0,0
2763,ShopX,Gaming,Visa,Enugu,01:00,0,0,1,0,0
23399,LuxuryStore,Gaming,Mastercard,Kano,22:00,0,0,1,1,0
128154,ElectroMart,Gaming,Visa,Kano,04:00,0,0,1,0,0
42578,LuxuryStore,Groceries,Mastercard,Lagos,09:00,0,0,0,1,0
322760,ElectroMart,Electronics,Mastercard,Abuja,01:30,1,1,1,1,1
15057,LuxuryStore,Travel,Visa,Lagos,18:00,0,0,0,1,0
34055,ElectroMart,Luxury,Visa,PortHarcourt,08:00,0,0,0,0,0
195947,ElectroMart,Travel,Mastercard,Abuja,04:30,0,0,1,0,0
100789,ShopX,Luxury,Mastercard,Kano,01:00,0,0,1,0,0
3482,LuxuryStore,Electronics,VirtualCard,PortHarcourt,06:00,0,0,0,1,1
48335,ElectroMart,Healthcare,Visa,Enugu,09:00,0,0,0,0,0
11037,ShopY,Healthcare,Visa,Enugu,08:30,0,0,0,0,0
121110,ShopY,Healthcare,VirtualCard,Kano,00:00,0,0,1,0,1
426658,OnlineMall,Electronics,Mastercard,Enugu,09:00,1,1,0,1,1
10119,ElectroMart,Electronics,Visa,Enugu,16:30,0,0,0,0,0
43578,LuxuryStore,Gaming,Visa,PortHarcourt,16:00,0,0,0,1,0
142656,ShopY,Luxury,Visa,Lagos,12:00,0,0,0,0,0
190822,OnlineMall,Luxury,VirtualCard,Lagos,00:00,0,0,1,1,1
4058,ShopX,Electronics,Mastercard,Kano,04:00,0,0,1,0,0
187883,OnlineMall,Electronics,Visa,PortHarcourt,16:00,0,0,0,1,0
14887,ShopY,Healthcare,Visa,PortHarcourt,03:00,0,0,1,0,0
17002,ElectroMart,Groceries,VirtualCard,Ibadan,16:30,0,0,0,0,1
48487,LuxuryStore,Healthcare,Visa,Enugu,00:30,0,0,1,1,0
600807,OnlineMall,Luxury,Visa,Enugu,18:30,1,1,0,1,0
17310,OnlineMall,Gaming,Visa,Abuja,21:00,0,0,0,1,0
47673,ElectroMart,Groceries,Visa,PortHarcourt,06:00,0,0,0,0,0
3751,OnlineMall,Groceries,Visa,Ibadan,16:00,0,0,0,1,0
120367,LuxuryStore,Groceries,VirtualCard,Enugu,13:30,0,0,0,1,1
47746,ElectroMart,Electronics,Visa,PortHarcourt,16:00,0,0,0,0,0
18018,LuxuryStore,Travel,Mastercard,Enugu,00:30,0,0,1,1,0
46023,ShopX,Luxury,Mastercard,PortHarcourt,22:00,0,0,1,0,0
61537,LuxuryStore,Travel,Visa,Ibadan,13:00,1,0,0,1,0
15064,ShopX,Gaming,VirtualCard,PortHarcourt,18:00,0,0,0,0,1
11499,OnlineMall,Electronics,Visa,PortHarcourt,21:00,0,0,0,1,0
183962,ShopY,Gaming,Mastercard,Lagos,07:00,0,0,0,0,0
48496,LuxuryStore,Luxury,Visa,PortHarcourt,02:00,0,0,1,1,0
31148,LuxuryStore,Healthcare,Mastercard,Enugu,23:30,0,0,1,1,0
162435,PharmaCare,Groceries,VirtualCard,Lagos,20:30,0,0,0,0,1
6277,ShopY,Gaming,Visa,Abuja,12:00,0,0,0,0,0
277533,LuxuryStore,Luxury,Mastercard,Ibadan,17:00,1,0,0,1,1
82173,OnlineMall,Healthcare,Visa,PortHarcourt,23:30,0,0,1,1,0
31381,OnlineMall,Groceries,Visa,Abuja,08:00,0,0,0,1,0
4786,ElectroMart,Luxury,Visa,Abuja,04:30,0,0,1,0,0
14306,OnlineMall,Travel,VirtualCard,Abuja,18:00,0,0,0,1,1
199350,OnlineMall,Travel,Visa,Abuja,16:00,0,0,0,1,0
6369,ShopY,Luxury,Mastercard,Kano,19:30,0,0,0,0,0
6158,ShopY,Groceries,Mastercard,PortHarcourt,15:30,0,0,0,0,0
19060,OnlineMall,Travel,Visa,PortHarcourt,15:30,0,0,0,1,0
148281,ShopX,Travel,Visa,Enugu,11:00,0,0,0,0,0
8835,ElectroMart,Travel,Mastercard,Ibadan,07:00,0,0,0,0,0
176202,ShopY,Groceries,Mastercard,PortHarcourt,11:00,0,0,0,0,0
10909,ElectroMart,Healthcare,Mastercard,PortHarcourt,01:00,0,0,1,0,0
117842,ElectroMart,Gaming,Visa,Enugu,07:00,0,0,0,0,0
4413,ShopX,Healthcare,Visa,Abuja,09:00,0,0,0,0,0
948251,ElectroMart,Groceries,Visa,Abuja,06:30,1,1,0,1,0
17446,PharmaCare,Electronics,Visa,Lagos,17:30,0,0,0,0,0
113012,ShopX,Luxury,Mastercard,Lagos,15:30,0,0,0,0,0
43810,ElectroMart,Healthcare,Mastercard,Ibadan,21:30,0,0,0,0,0
39619,LuxuryStore,Travel,VirtualCard,Ibadan,05:30,0,0,1,1,1
3622,LuxuryStore,Gaming,Visa,Kano,18:00,0,0,0,1,0
30938,ShopX,Luxury,Mastercard,Lagos,18:00,0,0,0,0,0
33514,LuxuryStore,Travel,Visa,Ibadan,17:00,0,0,0,1,0
71956,ShopY,Gaming,Visa,Enugu,10:00,0,0,0,0,0
3193,LuxuryStore,Luxury,Visa,Enugu,13:30,0,0,0,1,0
12302,PharmaCare,Healthcare,Mastercard,Enugu,10:30,0,0,0,0,0
45870,ShopX,Electronics,Visa,Abuja,07:00,0,0,0,0,0
174856,ElectroMart,Electronics,Visa,Abuja,22:00,0,0,1,0,0
8575,ShopY,Gaming,Visa,Enugu,16:30,0,0,0,0,0
103759,LuxuryStore,Travel,Visa,Kano,08:30,0,0,0,1,0
189110,ShopX,Healthcare,Visa,Ibadan,08:00,0,0,0,0,0
30556,ShopY,Electronics,Visa,Lagos,05:00,0,0,1,0,0
7322,ElectroMart,Healthcare,Mastercard,PortHarcourt,05:00,0,0,1,0,0
59197,PharmaCare,Healthcare,Visa,Ibadan,03:30,0,0,1,0,0
33419,ShopY,Travel,Visa,Enugu,17:00,0,0,0,0,0
103309,LuxuryStore,Travel,Visa,Ibadan,17:30,0,0,0,1,0
69856,PharmaCare,Electronics,VirtualCard,Enugu,11:30,1,0,0,0,1
121036,ElectroMart,Electronics,Visa,Enugu,19:30,0,0,0,0,0
41553,PharmaCare,Travel,Visa,Abuja,22:30,0,0,1,0,0
22105,PharmaCare,Groceries,VirtualCard,Kano,00:30,0,0,1,0,1
40496,PharmaCare,Electronics,Mastercard,Enugu,20:30,0,0,0,0,0
136057,LuxuryStore,Electronics,Visa,Ibadan,06:00,1,0,0,1,0
796887,ShopX,Travel,Visa,Abuja,07:30,1,1,0,0,0
45521,OnlineMall,Travel,Mastercard,Kano,08:00,0,0,0,1,0
98308,OnlineMall,Travel,Mastercard,Kano,09:00,0,0,0,1,0
38713,PharmaCare,Groceries,Mastercard,Lagos,10:00,0,0,0,0,0
34501,OnlineMall,Groceries,Visa,Enugu,19:30,0,0,0,1,0
42214,ElectroMart,Gaming,Visa,Abuja,14:00,0,0,0,0,0
33974,ElectroMart,Gaming,Visa,Enugu,10:30,0,0,0,0,0
47374,LuxuryStore,Luxury,Mastercard,Lagos,15:00,0,0,0,1,0
35520,PharmaCare,Electronics,Visa,Ibadan,00:30,0,0,1,0,0
782696,LuxuryStore,Electronics,Mastercard,PortHarcourt,08:00,1,1,0,1,1
9791,PharmaCare,Travel,VirtualCard,Kano,09:00,0,0,0,0,1
39211,LuxuryStore,Electronics,Visa,Kano,21:30,0,0,0,1,0
2224,ShopY,Groceries,Mastercard,Enugu,21:00,0,0,0,0,0
37975,ShopX,Luxury,Visa,Abuja,15:30,0,0,0,0,0
475737,OnlineMall,Electronics,VirtualCard,Enugu,16:00,1,1,0,1,1
8147,ShopX,Travel,Visa,Kano,04:00,0,0,1,0,0
29430,OnlineMall,Electronics,Mastercard,Lagos,16:00,0,0,0,1,0
14318,ShopY,Travel,Visa,Enugu,06:30,0,0,0,0,0
30755,OnlineMall,Gaming,Mastercard,Ibadan,02:30,0,0,1,1,0
151037,OnlineMall,Luxury,Mastercard,Enugu,06:30,0,0,0,1,0
254762,ShopX,Healthcare,Visa,Abuja,05:00,1,0,1,0,0
5807,LuxuryStore,Healthcare,Visa,PortHarcourt,04:00,0,0,1,1,0
14117,ShopX,Groceries,Mastercard,Ibadan,09:30,0,0,0,0,0
31309,OnlineMall,Gaming,Visa,Enugu,06:30,0,0,0,1,0
859707,ShopY,Electronics,Visa,Enugu,21:00,1,1,0,0,0
44147,LuxuryStore,Groceries,Visa,Lagos,02:00,0,0,1,1,0
16514,ShopY,Luxury,Mastercard,Kano,03:30,0,0,1,0,0
36545,OnlineMall,Healthcare,Mastercard,Enugu,15:00,0,0,0,1,0
8913,PharmaCare,Travel,Visa,Kano,21:00,0,0,0,0,0
21823,OnlineMall,Gaming,Visa,Ibadan,19:00,0,0,0,1,0
312969,LuxuryStore,Electronics,Visa,Kano,22:00,1,1,1,1,0
7960,ShopX,Healthcare,Visa,Enugu,22:00,0,0,1,0,0
514,ElectroMart,Luxury,Visa,Kano,21:00,0,0,0,0,0
97870,ShopY,Healthcare,Visa,Ibadan,06:30,0,0,0,0,0
45881,ShopY,Electronics,Visa,Kano,12:00,0,0,0,0,0
174133,OnlineMall,Luxury,Visa,Abuja,17:30,0,0,0,1,0
42528,PharmaCare,Electronics,Mastercard,Lagos,12:00,0,0,0,0,0
428478,OnlineMall,Travel,Visa,PortHarcourt,07:00,1,1,0,1,0
44935,ShopY,Electronics,Visa,Kano,10:30,0,0,0,0,0
60363,OnlineMall,Luxury,Mastercard,Kano,02:00,0,0,1,1,0
97720,ShopY,Travel,Visa,Ibadan,11:30,0,0,0,0,0
5612,LuxuryStore,Travel,VirtualCard,Lagos,20:30,0,0,0,1,1
34410,ShopY,Healthcare,Visa,PortHarcourt,20:30,0,0,0,0,0
49308,ShopY,Luxury,Mastercard,Lagos,04:00,0,0,1,0,0
5874,LuxuryStore,Luxury,Visa,Kano,11:30,0,0,0,1,0
16797,PharmaCare,Luxury,Visa,Enugu,19:30,0,0,0,0,0
32421,PharmaCare,Healthcare,Visa,Enugu,19:30,0,0,0,0,0
25148,PharmaCare,Healthcare,VirtualCard,Abuja,12:00,0,0,0,0,1
196206,ShopY,Luxury,Visa,Ibadan,02:30,0,0,1,0,0
179879,LuxuryStore,Groceries,Mastercard,PortHarcourt,02:30,0,0,1,1,0
13172,PharmaCare,Electronics,Visa,PortHarcourt,10:00,0,0,0,0,0
29650,OnlineMall,Luxury,Visa,Ibadan,05:30,0,0,1,1,0
28643,ElectroMart,Luxury,Mastercard,Abuja,01:00,0,0,1,0,0
812552,LuxuryStore,Healthcare,Mastercard,Abuja,21:00,1,1,0,1,1
45713,ElectroMart,Gaming,Mastercard,Enugu,23:00,0,0,1,0,0
7110,OnlineMall,Luxury,VirtualCard,Enugu,12:30,0,0,0,1,1
13533,ShopY,Electronics,Visa,Abuja,11:30,0,0,0,0,0
2984,ShopX,Gaming,Visa,Kano,22:00,0,0,1,0,0
97936,ElectroMart,Luxury,VirtualCard,PortHarcourt,17:30,0,0,0,0,1
25872,OnlineMall,Luxury,Visa,Enugu,00:00,0,0,1,1,0
4399,ShopY,Travel,Visa,Kano,12:30,0,0,0,0,0
172453,LuxuryStore,Gaming,Mastercard,Ibadan,04:30,0,0,1,1,0
120101,ElectroMart,Healthcare,Visa,Abuja,02:30,0,0,1,0,0
28867,ShopX,Groceries,VirtualCard,Ibadan,10:00,0,0,0,0,1
31801,ShopX,Groceries,Mastercard,Ibadan,23:30,0,0,1,0,0
8247,OnlineMall,Travel,VirtualCard,PortHarcourt,12:00,0,0,0,1,1
45191,ShopY,Electronics,Mastercard,Ibadan,09:00,0,0,0,0,0
22130,ShopX,Groceries,Mastercard,Abuja,15:00,0,0,0,0,0
484774,OnlineMall,Electronics,Mastercard,Lagos,22:30,1,1,1,1,1
44931,PharmaCare,Electronics,Visa,Ibadan,19:30,0,0,0,0,0
34214,ShopY,Electronics,Mastercard,Ibadan,10:00,0,0,0,0,0
33577,ElectroMart,Groceries,Visa,PortHarcourt,08:00,0,0,0,0,0
907234,OnlineMall,Gaming,Mastercard,Lagos,04:30,1,1,1,1,1
37974,OnlineMall,Groceries,Visa,Ibadan,04:30,0,0,1,1,0
14533,ShopY,Groceries,Visa,Kano,03:30,0,0,1,0,0
23646,ShopX,Gaming,VirtualCard,PortHarcourt,10:00,0,0,0,0,1
24202,PharmaCare,Electronics,Visa,Abuja,13:30,0,0,0,0,0
181433,ShopX,Electronics,Mastercard,Abuja,09:30,0,0,0,0,0
71458,ElectroMart,Groceries,Visa,Kano,11:00,0,0,0,0,0
143359,ElectroMart,Healthcare,Visa,Enugu,15:00,0,0,0,0,0
33503,ShopX,Travel,Visa,Enugu,00:30,0,0,1,0,0
13809,PharmaCare,Healthcare,Mastercard,Kano,03:00,0,0,1,0,0
27203,ShopY,Travel,Visa,PortHarcourt,20:30,0,0,0,0,0
7180,ShopY,Travel,VirtualCard,PortHarcourt,11:00,0,0,0,0,1
129212,PharmaCare,Luxury,Mastercard,PortHarcourt,17:30,0,0,0,0,0
379888,OnlineMall,Travel,Mastercard,PortHarcourt,04:30,1,1,1,1,1
17253,LuxuryStore,Gaming,Visa,Ibadan,23:00,0,0,1,1,0
38463,ShopX,Healthcare,Mastercard,PortHarcourt,22:00,0,0,1,0,0
36135,OnlineMall,Electronics,Visa,Lagos,20:30,0,0,0,1,0
47391,PharmaCare,Luxury,VirtualCard,Ibadan,18:30,0,0,0,0,1
14350,OnlineMall,Healthcare,Visa,Abuja,05:00,0,0,1,1,0
308411,OnlineMall,Electronics,Mastercard,PortHarcourt,15:00,1,1,0,1,1
3949,LuxuryStore,Healthcare,Mastercard,PortHarcourt,21:00,0,0,0,1,0
104956,PharmaCare,Healthcare,Visa,PortHarcourt,02:00,0,0,1,0,0
30000,LuxuryStore,Groceries,Visa,Kano,05:30,0,0,1,1,0
29917,LuxuryStore,Groceries,Visa,Ibadan,20:00,0,0,0,1,0
47956,PharmaCare,Healthcare,Visa,Enugu,09:00,0,0,0,0,0
971432,OnlineMall,Groceries,Mastercard,PortHarcourt,11:00,1,1,0,1,1
46439,OnlineMall,Healthcare,Mastercard,PortHarcourt,20:00,0,0,0,1,0
40432,ShopX,Luxury,Visa,Kano,22:30,0,0,1,0,0
414781,PharmaCare,Electronics,Mastercard,Abuja,03:00,1,1,1,0,1
13113,OnlineMall,Groceries,VirtualCard,Ibadan,02:00,0,0,1,1,1
28904,ShopX,Luxury,Visa,PortHarcourt,20:00,0,0,0,0,0
26493,LuxuryStore,Healthcare,Visa,Ibadan,23:00,0,0,1,1,0
13319,LuxuryStore,Luxury,Mastercard,PortHarcourt,18:30,0,0,0,1,0
1063,PharmaCare,Groceries,Mastercard,Enugu,00:30,0,0,1,0,0
171329,ShopY,Gaming,Visa,PortHarcourt,19:00,0,0,0,0,0
20051,ShopX,Healthcare,Visa,Abuja,13:00,0,0,0,0,0
21646,OnlineMall,Electronics,Visa,Kano,08:00,0,0,0,1,0
28181,PharmaCare,Electronics,Mastercard,Enugu,11:30,0,0,0,0,0
84737,LuxuryStore,Electronics,Visa,Abuja,05:00,0,0,1,1,0
18811,ShopY,Healthcare,Visa,Ibadan,01:30,0,0,1,0,0
451789,OnlineMall,Luxury,VirtualCard,Abuja,09:30,1,1,0,1,1
12210,OnlineMall,Travel,Visa,Lagos,07:00,0,0,0,1,0
18263,ElectroMart,Luxury,Visa,Lagos,06:30,0,0,0,0,0
6134,ElectroMart,Healthcare,Visa,Abuja,22:00,0,0,1,0,0
36105,ShopX,Luxury,Visa,PortHarcourt,15:30,0,0,0,0,0
4159,LuxuryStore,Travel,Visa,Enugu,16:30,0,0,0,1,0
30287,ShopX,Travel,Mastercard,PortHarcourt,04:30,0,0,1,0,0
33788,ShopX,Electronics,Visa,Lagos,01:30,0,0,1,0,0
29177,OnlineMall,Groceries,VirtualCard,Kano,16:30,0,0,0,1,1
46088,OnlineMall,Gaming,Mastercard,Lagos,00:30,0,0,1,1,0
9600,OnlineMall,Gaming,Mastercard,Kano,01:30,0,0,1,1,0
13015,ShopX,Travel,Visa,Abuja,18:00,0,0,0,0,0
158177,ShopY,Electronics,Mastercard,Ibadan,08:30,1,0,0,0,1
39763,ElectroMart,Travel,Visa,PortHarcourt,14:00,0,0,0,0,0
50262,ShopX,Travel,Mastercard,Enugu,12:00,0,0,0,0,0
48865,PharmaCare,Groceries,Mastercard,Enugu,18:30,0,0,0,0,0
70192,ElectroMart,Electronics,Mastercard,Enugu,05:00,0,0,1,0,0
30321,ShopY,Healthcare,Visa,Kano,04:00,0,0,1,0,0
27079,LuxuryStore,Luxury,Visa,Lagos,00:00,0,0,1,1,0
10483,ShopY,Gaming,Mastercard,PortHarcourt,12:00,0,0,0,0,0
43871,OnlineMall,Travel,Visa,Abuja,02:30,0,0,1,1,0
113654,PharmaCare,Groceries,Visa,Enugu,01:00,0,0,1,0,0
47267,ShopY,Groceries,VirtualCard,Ibadan,19:00,0,0,0,0,1
31554,ShopX,Electronics,Visa,Abuja,23:00,0,0,1,0,0
140877,ElectroMart,Groceries,Mastercard,Lagos,01:00,0,0,1,0,0
32061,PharmaCare,Healthcare,Visa,PortHarcourt,11:00,0,0,0,0,0
18839,PharmaCare,Groceries,Mastercard,Lagos,00:00,0,0,1,0,0
5919,PharmaCare,Healthcare,Mastercard,Abuja,09:00,0,0,0,0,0
19063,ElectroMart,Luxury,Visa,Lagos,14:00,0,0,0,0,0
166172,ShopX,Electronics,Mastercard,Enugu,08:30,0,0,0,0,0
23057,PharmaCare,Groceries,Mastercard,PortHarcourt,22:00,0,0,1,0,0
46957,LuxuryStore,Electronics,Visa,Ibadan,10:00,0,0,0,1,0
19509,PharmaCare,Electronics,Mastercard,Abuja,19:00,0,0,0,0,0
4935,ShopX,Healthcare,Visa,Ibadan,04:00,0,0,1,0,0
49022,ElectroMart,Healthcare,Visa,Lagos,12:00,0,0,0,0,0
26858,OnlineMall,Luxury,Mastercard,Ibadan,05:00,0,0,1,1,0
8615,OnlineMall,Electronics,Visa,Abuja,22:00,0,0,1,1,0
21584,LuxuryStore,Gaming,Visa,Abuja,21:30,0,0,0,1,0
24833,ShopX,Luxury,Visa,PortHarcourt,02:30,0,0,1,0,0
31790,OnlineMall,Travel,Mastercard,Abuja,04:00,0,0,1,1,0
23489,ShopY,Healthcare,Mastercard,Kano,09:30,0,0,0,0,0
22657,PharmaCare,Luxury,Visa,Kano,15:30,0,0,0,0,0
20654,ElectroMart,Travel,Visa,Lagos,16:30,0,0,0,0,0
30134,ShopX,Travel,Mastercard,PortHarcourt,11:30,0,0,0,0,0
39244,LuxuryStore,Groceries,Mastercard,PortHarcourt,23:00,0,0,1,1,0
20375,PharmaCare,Healthcare,Visa,Lagos,01:30,0,0,1,0,0
10253,ShopX,Groceries,VirtualCard,Kano,11:00,0,0,0,0,1
22369,OnlineMall,Luxury,Visa,Kano,08:00,0,0,0,1,0
9621,PharmaCare,Luxury,Mastercard,Lagos,12:00,0,0,0,0,0
3956,PharmaCare,Electronics,VirtualCard,Ibadan,16:00,0,0,0,0,1
58691,ElectroMart,Travel,Mastercard,PortHarcourt,21:30,0,0,0,0,0
8329,ShopX,Gaming,Visa,Enugu,03:00,0,0,1,0,0
32673,ElectroMart,Gaming,Visa,Abuja,15:00,0,0,0,0,0
45950,OnlineMall,Healthcare,Mastercard,PortHarcourt,02:30,0,0,1,1,0
48237,OnlineMall,Luxury,Visa,Lagos,01:00,0,0,1,1,0
47934,OnlineMall,Electronics,Visa,Abuja,14:00,0,0,0,1,0
2516,ElectroMart,Luxury,Mastercard,Enugu,00:30,0,0,1,0,0
19677,OnlineMall,Healthcare,VirtualCard,Kano,15:00,0,0,0,1,1
10681,PharmaCare,Travel,Mastercard,Ibadan,19:00,0,0,0,0,0
315976,ShopY,Luxury,Mastercard,Ibadan,18:30,1,1,0,0,1
24152,ElectroMart,Healthcare,Visa,Abuja,04:00,0,0,1,0,0
42057,ShopY,Electronics,Visa,PortHarcourt,13:00,0,0,0,0,0
43644,ElectroMart,Groceries,Visa,Lagos,04:30,0,0,1,0,0
689765,PharmaCare,Travel,Mastercard,Ibadan,20:30,1,1,0,0,1
18600,ShopY,Electronics,Visa,Abuja,02:00,0,0,1,0,0
17487,ShopY,Gaming,Visa,Abuja,22:00,0,0,1,0,0
16575,LuxuryStore,Electronics,Visa,Kano,10:00,0,0,0,1,0
30647,ElectroMart,Electronics,VirtualCard,Kano,04:30,0,0,1,0,1
142339,LuxuryStore,Gaming,Mastercard,Lagos,13:30,0,0,0,1,0
1515,ShopY,Groceries,Visa,Ibadan,00:00,0,0,1,0,0
30572,ShopX,Electronics,VirtualCard,Lagos,07:30,0,0,0,0,1
44239,LuxuryStore,Luxury,Mastercard,Kano,08:30,0,0,0,1,0
23569,ShopY,Groceries,Mastercard,Abuja,07:00,0,0,0,0,0
5250,PharmaCare,Travel,Visa,Lagos,02:30,0,0,1,0,0
29617,ShopX,Groceries,Visa,PortHarcourt,02:30,0,0,1,0,0
7968,OnlineMall,Groceries,Visa,Abuja,15:30,0,0,0,1,0
85353,OnlineMall,Groceries,Mastercard,Enugu,20:30,0,0,0,1,0
38206,ElectroMart,Electronics,Visa,Abuja,22:00,0,0,1,0,0
5363,OnlineMall,Groceries,Mastercard,Lagos,09:30,0,0,0,1,0
497630,OnlineMall,Travel,Mastercard,Enugu,07:00,1,1,0,1,1
42456,ShopY,Electronics,Visa,Enugu,19:00,0,0,0,0,0
13736,ShopX,Travel,Visa,Ibadan,03:30,0,0,1,0,0
24846,ShopX,Luxury,Visa,Kano,08:30,0,0,0,0,0
170938,ShopX,Electronics,VirtualCard,Ibadan,10:30,0,0,0,0,1
277207,ShopY,Luxury,Mastercard,Abuja,14:30,1,0,0,0,1
25707,PharmaCare,Groceries,Visa,Enugu,08:30,0,0,0,0,0
8438,ShopX,Electronics,Mastercard,Kano,11:30,0,0,0,0,0
21216,LuxuryStore,Groceries,Visa,Kano,09:00,0,0,0,1,0
104568,ShopX,Travel,Visa,Ibadan,11:30,0,0,0,0,0
40422,OnlineMall,Healthcare,VirtualCard,PortHarcourt,02:00,0,0,1,1,1
48354,ShopY,Groceries,Visa,Ibadan,00:30,0,0,1,0,0
38325,PharmaCare,Electronics,Visa,PortHarcourt,04:30,0,0,1,0,0
7498,ShopX,Gaming,Visa,Kano,18:30,0,0,0,0,0
35782,PharmaCare,Healthcare,Visa,Ibadan,00:00,0,0,1,0,0
143731,ElectroMart,Travel,VirtualCard,Lagos,04:30,0,0,1,0,1
49504,ShopX,Luxury,Mastercard,PortHarcourt,04:30,0,0,1,0,0
20703,PharmaCare,Luxury,Mastercard,Lagos,23:00,0,0,1,0,0
586405,ElectroMart,Luxury,Visa,Kano,09:30,1,1,0,1,0
22054,OnlineMall,Groceries,Visa,Kano,00:30,0,0,1,1,0
3810,LuxuryStore,Healthcare,Visa,Enugu,07:00,0,0,0,1,0
39866,ShopX,Groceries,Mastercard,PortHarcourt,01:00,0,0,1,0,0
35317,ShopY,Travel,Mastercard,Enugu,01:00,0,0,1,0,0
182323,LuxuryStore,Travel,Visa,Lagos,01:00,0,0,1,1,0
28329,OnlineMall,Groceries,Mastercard,Ibadan,07:00,0,0,0,1,0
11489,OnlineMall,Electronics,Mastercard,Ibadan,06:30,0,0,0,1,0
28988,ShopX,Electronics,Visa,Ibadan,05:30,0,0,1,0,0
36619,LuxuryStore,Electronics,VirtualCard,Lagos,16:30,0,0,0,1,1
32863,OnlineMall,Electronics,Mastercard,PortHarcourt,03:00,0,0,1,1,0
